#
# Output Filename: power_avg.out
# Generation Time: 3-August-2015_07:36:10 (UTC)
# File Contents:   Average Power Values
#
# EPS Version:     v2.5.36
#
# CFG Template:    v3.19
# EDF Template:    v3.12
# ITL Template:    v3.10
# EVF Template:    v3.1
#
# POR Definition:  CRID issue C4
# EVF (ESOC FD):   DDID appendix-H v2.1
#
# Input Timeline:  BC-SFT2_FM-FUNC_VER-ITL-GEN01A.itl
# Input CFG:       eps.cfg
# Input EDF:       bepi.edf
# MDB version:     SISBCMAS "PFM v5.0 (1, 5, 0)"
# Input EVF:       bepi_events_mpo_sft.evf
#

#Ref_date: 6-October-2022

Elapsed time,Total,ANTENNA_X,ANTENNA_KA,SSMM,BELA,ISA,MERMAG,MERTIS,MGNS,MIXS_SIXS,PHEBUS,SERENA,SIMBIOSYS
000_20:47:21,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:22,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:23,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:24,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:25,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:26,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:27,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:28,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:29,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:30,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:31,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:32,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:33,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:34,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:35,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:36,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:37,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:38,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:39,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:40,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:41,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:42,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:43,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:44,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:45,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:46,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:47,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:48,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:49,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:50,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:51,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:52,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:53,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:54,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:55,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:56,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:57,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:58,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:47:59,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:00,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:01,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:02,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:03,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:04,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:05,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:06,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:07,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:08,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:09,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:10,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:11,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:12,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:13,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:14,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:15,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:16,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:17,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:18,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:19,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:20,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:21,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:22,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:23,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:24,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:25,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:26,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:27,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:28,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:29,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:30,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:31,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:32,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:33,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:34,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:35,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:36,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:37,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:38,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:39,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:40,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:41,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:42,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:43,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:44,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:45,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:46,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:47,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:48,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:49,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:50,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:51,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:52,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:53,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:54,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:55,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:56,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:57,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:58,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:48:59,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:00,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:01,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:02,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:03,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:04,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:05,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:06,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:07,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:08,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:09,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:10,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:11,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:12,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:13,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:14,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:15,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:16,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:17,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:18,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:19,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:20,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:21,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:22,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:23,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:24,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:25,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:26,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:27,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:28,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:29,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:30,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:31,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:32,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:33,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:34,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:35,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:36,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:37,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:38,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:39,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:40,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:41,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:42,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:43,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:44,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:45,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:46,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:47,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:48,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:49,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:50,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:51,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:52,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:53,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:54,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:55,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:56,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:57,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:58,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:49:59,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:00,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:01,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:02,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:03,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:04,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:05,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:06,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:07,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:08,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:09,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:10,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:11,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:12,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:13,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:14,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:15,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:16,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:17,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:18,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:19,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:20,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:21,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:22,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:23,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:24,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:25,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:26,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:27,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:28,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:29,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:30,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:31,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:32,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:33,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:34,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:35,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:36,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:37,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:38,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:39,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:40,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:41,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:42,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:43,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:44,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:45,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:46,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:47,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:48,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:49,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:50,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:51,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:52,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:53,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:54,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:55,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:56,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:57,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:58,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:50:59,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:00,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:01,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:02,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:03,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:04,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:05,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
000_20:51:06,47.320,0.000,0.000,0.000,13.470,11.750,0.000,5.100,3.500,0.000,6.000,2.400,5.100
